-187.384, -448.814, 18.999, 166.828
-187.829, -450.675, 19.244, 167.161
-188.271, -452.563, 19.489, 167.494
-188.708, -454.477, 19.735, 167.827
-189.142, -456.418, 19.981, 168.160
-189.574, -458.383, 20.227, 168.493
-190.004, -460.375, 20.472, 168.826
-190.432, -462.391, 20.715, 169.159
-190.857, -464.433, 20.958, 169.492
-191.279, -466.500, 21.198, 169.825
-191.697, -468.593, 21.437, 170.158
-192.111, -470.710, 21.674, 170.491
-192.523, -472.853, 21.911, 170.824
-192.932, -475.019, 22.145, 171.157
-193.340, -477.210, 22.377, 171.490
-193.746, -479.421, 22.541, 171.823
-194.145, -481.629, 22.350, 172.156
-194.530, -483.798, 21.853, 172.489
-194.899, -485.908, 21.185, 172.822
-195.252, -487.953, 20.522, 173.155
-195.589, -489.942, 19.969, 173.488
-195.914, -491.885, 19.535, 173.821
-196.229, -493.795, 19.214, 174.154
-196.536, -495.679, 18.995, 174.487
-196.837, -497.549, 18.867, 174.820
-197.134, -499.411, 18.817, 175.153
-197.427, -501.272, 18.831, 175.486
-197.718, -503.138, 18.893, 175.819
-198.007, -505.012, 18.993, 176.152
-198.294, -506.898, 19.121, 176.485
-198.581, -508.799, 19.273, 176.818
-198.867, -510.716, 19.442, 177.151
-199.154, -512.650, 19.625, 177.484
-199.441, -514.604, 19.819, 177.817
-199.728, -516.577, 20.021, 178.150
-200.015, -518.571, 20.230, 178.483
-200.301, -520.587, 20.445, 178.816
-200.588, -522.624, 20.663, 179.149
-200.875, -524.684, 20.884, 179.482
-201.162, -526.766, 21.107, 179.815
-201.449, -528.871, 21.332, 180.148
-201.736, -530.998, 21.557, 180.481
-202.023, -533.148, 21.783, 180.814
-202.309, -535.318, 21.941, 181.147
-202.591, -537.483, 21.745, 181.480
-202.865, -539.608, 21.246, 181.813
-203.127, -541.673, 20.581, 182.146
-203.377, -543.672, 19.922, 182.479
-203.617, -545.615, 19.378, 182.812
-203.849, -547.513, 18.956, 183.145
-204.073, -549.378, 18.649, 183.478
-204.292, -551.219, 18.446, 183.811
-204.507, -553.046, 18.336, 184.144
-204.718, -554.867, 18.303, 184.477
-204.927, -556.689, 18.332, 184.810
-205.133, -558.517, 18.408, 185.143
-205.338, -560.354, 18.521, 185.476
-205.542, -562.205, 18.661, 185.809
-205.745, -564.070, 18.822, 186.142
-205.948, -565.953, 19.001, 186.475
-206.150, -567.854, 19.192, 186.808
-206.350, -569.775, 19.394, 187.141
-206.551, -571.717, 19.604, 187.474
-206.750, -573.681, 19.820, 187.807
-206.948, -575.663, 19.972, 188.140
-207.143, -577.640, 19.774, 188.473
-207.330, -579.577, 19.280, 188.806
-207.508, -581.454, 18.627, 189.139
-207.676, -583.267, 17.991, 189.472
-207.835, -585.027, 17.483, 189.805
-207.988, -586.746, 17.107, 190.138
-208.135, -588.436, 16.855, 190.471
-208.277, -590.108, 16.712, 190.804
-208.415, -591.773, 16.663, 191.137
-208.550, -593.437, 16.688, 191.470
-208.683, -595.107, 16.768, 191.803
-208.814, -596.787, 16.889, 192.136
-208.942, -598.481, 17.041, 192.469
-209.068, -600.192, 17.217, 192.802
-209.192, -601.922, 17.411, 193.135
-209.313, -603.672, 17.619, 193.468
-209.431, -605.443, 17.837, 193.801
-209.546, -607.237, 18.064, 194.134
-209.658, -609.051, 18.228, 194.467
-209.764, -610.861, 18.043, 194.800
-209.863, -612.632, 17.564, 195.133
-209.954, -614.345, 16.930, 195.466
-210.037, -615.995, 16.322, 195.799
-210.111, -617.596, 15.855, 196.132
-210.178, -619.161, 15.532, 196.465
-210.239, -620.702, 15.338, 196.798
-210.293, -622.231, 15.256, 197.131
-210.342, -623.758, 15.264, 197.464
-210.385, -625.290, 15.339, 197.797
-210.421, -626.833, 15.462, 198.130
-210.452, -628.389, 15.621, 198.463
-210.475, -629.964, 15.806, 198.796
-210.492, -631.557, 16.012, 199.129
-210.499, -633.172, 16.232, 199.462
-210.497, -634.810, 16.464, 199.795
-210.484, -636.470, 16.704, 200.128
-210.456, -638.153, 16.879, 200.461
-210.414, -639.831, 16.710, 200.794
-210.356, -641.471, 16.247, 201.127
-210.284, -643.053, 15.632, 201.460
-210.197, -644.575, 15.053, 201.793
-210.090, -646.049, 14.625, 202.126
-209.968, -647.490, 14.349, 202.459
-209.835, -648.911, 14.206, 202.792
-209.686, -650.323, 14.172, 203.125
-209.525, -651.736, 14.223, 203.458
-209.347, -653.155, 14.333, 203.791
-209.154, -654.586, 14.488, 204.124
-208.944, -656.031, 14.673, 204.457
-208.719, -657.495, 14.884, 204.790
-208.480, -658.978, 15.112, 205.123
-208.223, -660.482, 15.350, 205.456
-207.944, -662.007, 15.596, 205.789
-207.645, -663.550, 15.783, 206.122
-207.330, -665.088, 15.625, 206.455
-207.008, -666.587, 15.174, 206.788
-206.683, -668.027, 14.544, 207.121
-206.359, -669.397, 13.827, 207.454
-206.033, -670.698, 13.182, 207.787
-205.705, -671.945, 12.723, 208.120
-205.373, -673.156, 12.446, 208.453
-205.034, -674.348, 12.324, 208.786
-204.680, -675.531, 12.323, 209.119
-204.309, -676.714, 12.412, 209.452
-203.923, -677.904, 12.561, 209.785
-203.520, -679.108, 12.752, 210.118
-203.092, -680.324, 12.968, 210.451
-202.640, -681.555, 13.208, 210.784
-202.165, -682.805, 13.464, 211.117
-201.659, -684.069, 13.725, 211.450
-201.124, -685.351, 13.997, 211.783
-200.561, -686.650, 14.276, 212.116
-199.964, -687.962, 14.484, 212.449
-199.344, -689.262, 14.353, 212.782
-198.711, -690.519, 13.927, 213.115
-198.079, -691.715, 13.323, 213.448
-197.450, -692.838, 12.635, 213.781
-196.829, -693.892, 12.033, 214.114
-196.211, -694.894, 11.630, 214.447
-195.589, -695.862, 11.418, 214.780
-194.956, -696.810, 11.361, 215.113
-194.294, -697.738, 11.407, 215.446
-193.604, -698.658, 11.539, 215.779
-192.885, -699.577, 11.725, 216.112
-192.138, -700.498, 11.947, 216.445
-191.359, -701.425, 12.192, 216.778
-190.538, -702.345, 12.435, 217.111
-189.675, -703.262, 12.702, 217.444
-188.772, -704.179, 12.984, 217.777
-187.824, -705.085, 13.190, 218.110
-186.852, -705.965, 13.070, 218.443
-185.884, -706.802, 12.663, 218.776
-184.930, -707.576, 12.110, 219.109
-183.994, -708.289, 11.627, 219.442
-183.067, -708.958, 11.338, 219.775
-182.132, -709.584, 11.213, 220.108
-181.181, -710.180, 11.228, 220.441
-180.209, -710.757, 11.337, 220.774
-179.212, -711.320, 11.505, 221.107
-178.187, -711.869, 11.712, 221.440
-177.124, -712.390, 11.921, 221.773
-176.024, -712.885, 12.169, 222.106
-174.888, -713.358, 12.371, 222.439
-173.738, -713.788, 12.229, 222.772
-172.606, -714.170, 11.820, 223.105
-171.511, -714.507, 11.282, 223.438
-170.453, -714.787, 10.811, 223.771
-169.416, -715.022, 10.554, 224.104
-168.386, -715.225, 10.479, 224.437
-167.349, -715.403, 10.535, 224.770
-166.297, -715.557, 10.676, 225.103
-165.225, -715.689, 10.870, 225.436
-164.130, -715.783, 11.077, 225.769
-163.009, -715.843, 11.330, 226.102
-161.860, -715.879, 11.607, 226.435
-160.682, -715.891, 11.897, 226.768
-159.480, -715.865, 12.104, 227.101
-158.278, -715.805, 11.990, 227.434
-157.109, -715.706, 11.628, 227.767
-155.978, -715.578, 11.302, 228.100
-154.870, -715.429, 11.147, 228.433
-153.770, -715.258, 11.137, 228.766
-152.671, -715.051, 11.212, 229.099
-151.566, -714.812, 11.366, 229.432
-150.448, -714.546, 11.569, 229.765
-149.313, -714.255, 11.804, 230.098
-148.160, -713.938, 12.060, 230.431
-146.993, -713.580, 12.311, 230.764
-145.810, -713.185, 12.587, 231.097
-144.610, -712.755, 12.875, 231.430
-143.395, -712.282, 13.154, 231.763
-142.168, -711.770, 13.380, 232.096
-140.950, -711.232, 13.268, 232.429
-139.778, -710.673, 12.857, 232.762
